id_represados,der,protocolo,servicos,siape_numerico,dias_represados,dt_extracao,upload,observacao,status,motivo_status,dt_previsao_conclusao,create_at,update_at,delete_at
187,2020-03-04,1606262418,Benefício Assistencial à Pessoa com  Deficiência,1380195,704,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
188,2020-03-06,1655712033,Benefício Assistencial à Pessoa com  Deficiência,1452725,702,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
189,2020-03-10,72841434,Benefício Assistencial à Pessoa com  Deficiência,2019533,698,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
190,2020-03-10,1666916496,Pensão por Morte Urbana,6896215,698,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
191,2020-03-12,872051237,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
192,2020-03-13,2094820494,Acerto para Integração - SIBE,1452725,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
193,2020-03-13,680267034,Auxílio-Reclusão Urbano,1452743,695,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
194,2020-03-13,685212592,Aposentadoria por Tempo de Contribuição,896105,695,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
195,2020-03-13,1629679844,Benefício Assistencial à Pessoa com  Deficiência,2019533,695,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
196,2020-03-16,1268526058,Benefício Assistencial à Pessoa com  Deficiência,2019533,692,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
197,2020-03-16,1403688661,Benefício Assistencial à Pessoa com  Deficiência,2019533,692,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
198,2020-03-17,7910345,Aposentadoria por Tempo de Contribuição,1452743,691,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
199,2020-03-17,125032130,Benefício Assistencial ao Idoso,2019533,691,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
200,2020-03-17,1605473973,Benefício Assistencial à Pessoa com  Deficiência,2019533,691,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
201,2020-03-17,1976322452,Pensão por Morte Urbana,1452743,691,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
202,2020-03-18,217769176,Benefício Assistencial à Pessoa com  Deficiência,1947970,690,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
203,2020-03-18,278165220,Benefício Assistencial à Pessoa com  Deficiência,1452743,690,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
204,2020-03-18,280425456,Pensão por Morte Rural,892646,690,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
205,2020-03-19,373162502,Benefício Assistencial à Pessoa com  Deficiência,1452743,689,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
206,2020-03-23,579346477,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
207,2020-03-23,981775357,Benefício Assistencial à Pessoa com  Deficiência,1947970,685,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
208,2020-03-24,1410259675,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
209,2020-03-24,2086640122,Benefício Assistencial à Pessoa com  Deficiência,1452743,684,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
210,2020-03-25,1453657212,Benefício Assistencial à Pessoa com  Deficiência,2019533,683,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
211,2020-03-31,1508679744,Benefício Assistencial ao Idoso,896105,677,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
212,2020-03-31,1987066721,Pensão por Morte Rural,892646,677,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
213,2020-04-03,1618041690,Benefício Assistencial ao Idoso,1452743,674,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
214,2020-04-04,623512149,Benefício Assistencial ao Idoso,1452743,673,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
215,2020-04-05,1475863863,Aposentadoria por Tempo de Contribuição,1991898,672,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
216,2020-04-08,1140701306,Pensão por Morte Rural,892646,669,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
217,2020-04-16,1348854058,Benefício Assistencial à Pessoa com  Deficiência,2019533,661,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
218,2020-04-16,1771051784,Benefício Assistencial à Pessoa com  Deficiência,2019533,661,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
219,2020-04-17,305197416,Benefício Assistencial à Pessoa com  Deficiência,1947970,660,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
220,2020-04-21,985539738,Benefício Assistencial à Pessoa com  Deficiência,1452725,656,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
221,2020-04-22,592220836,Benefício Assistencial à Pessoa com  Deficiência,892962,655,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
222,2020-04-26,636686802,Benefício Assistencial à Pessoa com  Deficiência,1452743,651,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
223,2020-04-28,1912719622,Pensão por Morte Rural,892590,649,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
224,2020-04-30,990338782,Pensão por Morte Urbana,2019533,647,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
225,2020-05-05,576803842,Aposentadoria por Idade Rural,892646,642,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
226,2020-05-08,605670963,Benefício Assistencial à Pessoa com  Deficiência,892962,639,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
227,2020-05-11,1650133832,Benefício Assistencial à Pessoa com  Deficiência,1947970,636,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
228,2020-05-17,2101134199,Benefício Assistencial ao Idoso,1452725,630,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
229,2020-05-18,1619109160,Pensão por Morte Urbana,6896215,629,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
230,2020-05-18,1812407570,Benefício Assistencial à Pessoa com  Deficiência,892962,629,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
231,2020-05-19,684002385,Pensão por Morte Urbana,1991898,628,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
232,2020-05-20,1013281328,Pensão por Morte Urbana,896105,627,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
233,2020-05-20,2106733505,Aposentadoria por Idade Rural,892590,627,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
234,2020-05-21,1505261964,Benefício Assistencial à Pessoa com  Deficiência,1452743,626,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
235,2020-05-22,1181406440,Pensão por Morte Urbana,6896215,625,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
236,2020-05-25,258952286,Benefício Assistencial à Pessoa com  Deficiência,892590,622,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
237,2020-05-26,1333443143,Benefício Assistencial à Pessoa com  Deficiência,892590,621,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
238,2020-05-26,1370199063,Aposentadoria por Tempo de Contribuição,1991898,621,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
239,2020-05-26,1812803398,Benefício Assistencial à Pessoa com  Deficiência,892590,621,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
240,2020-05-26,2009446729,Benefício Assistencial ao Idoso,896105,621,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
241,2020-05-27,206357155,Benefício Assistencial à Pessoa com  Deficiência,892590,620,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
242,2020-05-28,1888387887,Benefício Assistencial ao Idoso,896105,619,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
243,2020-05-30,1654408202,Benefício Assistencial à Pessoa com  Deficiência,1380195,617,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
244,2020-06-02,848128942,Pensão por Morte Urbana,2019533,614,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
245,2020-06-02,1791936595,Benefício Assistencial à Pessoa com  Deficiência,1380195,614,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
246,2020-06-03,1213471967,Pensão por Morte Urbana,1380187,613,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
247,2020-06-03,1242324403,Benefício Assistencial à Pessoa com  Deficiência,1377935,613,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
248,2020-06-05,468306979,Benefício Assistencial à Pessoa com  Deficiência,892962,611,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
249,2020-06-05,1562902468,Benefício Assistencial à Pessoa com  Deficiência,1452743,611,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
250,2020-06-07,1325577863,Aposentadoria por Tempo de Contribuição,1452743,609,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
251,2020-06-13,986850556,Benefício Assistencial à Pessoa com  Deficiência,892962,603,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
252,2020-06-15,246982897,Pensão por Morte Urbana,1452743,601,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
253,2020-06-15,590696836,Pensão por Morte Urbana,1452743,601,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
254,2020-06-16,33506541,Benefício Assistencial à Pessoa com  Deficiência,1380195,600,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
255,2020-06-17,844118685,Benefício Assistencial à Pessoa com  Deficiência,892962,599,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
256,2020-06-17,945758882,Aposentadoria por Tempo de Contribuição,1452743,599,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
257,2020-06-17,1410780862,Benefício Assistencial à Pessoa com  Deficiência,892962,599,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
258,2020-06-17,1846402213,Benefício Assistencial à Pessoa com  Deficiência,1452743,599,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
259,2020-06-19,1547075075,Aposentadoria por Tempo de Contribuição,1991898,597,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
260,2020-06-23,1865381201,Benefício Assistencial à Pessoa com  Deficiência,1380195,593,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
261,2020-06-23,1992470285,Aposentadoria por Tempo de Contribuição,1420929,593,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
262,2020-06-26,1862476051,Benefício Assistencial à Pessoa com  Deficiência,1380206,590,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
263,2020-06-27,679403087,Pensão por Morte Urbana,2019533,589,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
264,2020-06-29,1296494009,Benefício Assistencial à Pessoa com  Deficiência,896105,587,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
265,2020-06-29,2033324576,Benefício Assistencial à Pessoa com  Deficiência,1452743,587,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
266,2020-06-30,29894980,Benefício Assistencial à Pessoa com  Deficiência,1452743,586,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
267,2020-06-30,577724798,Benefício Assistencial à Pessoa com  Deficiência,892962,586,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
268,2020-06-30,987439937,Aposentadoria por Tempo de Contribuição,1452743,586,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
269,2020-06-30,1422747609,Benefício Assistencial à Pessoa com  Deficiência,2019533,586,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
270,2020-06-30,1607312901,Benefício Assistencial à Pessoa com  Deficiência,1452743,586,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
271,2020-07-02,273041702,Benefício Assistencial à Pessoa com  Deficiência,1452743,584,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
272,2020-07-06,687807953,Benefício Assistencial à Pessoa com  Deficiência,1452743,580,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
273,2020-07-06,1029203027,Benefício Assistencial à Pessoa com  Deficiência,1452743,580,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
274,2020-07-09,318522020,Benefício Assistencial ao Idoso,896105,577,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
275,2020-07-09,671446938,Benefício Assistencial à Pessoa com  Deficiência,1377935,577,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
276,2020-07-09,1151865489,Benefício Assistencial à Pessoa com  Deficiência,1377935,577,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
277,2020-07-10,46361662,Benefício Assistencial à Pessoa com  Deficiência,1377935,576,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
278,2020-07-10,215067208,Benefício Assistencial à Pessoa com  Deficiência,1377935,576,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
279,2020-07-10,276808838,Benefício Assistencial à Pessoa com  Deficiência,1452725,576,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
280,2020-07-10,1075466052,Benefício Assistencial à Pessoa com  Deficiência,1377935,576,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
281,2020-07-13,195053444,Benefício Assistencial à Pessoa com  Deficiência,1452743,573,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
282,2020-07-13,246631353,Benefício Assistencial à Pessoa com  Deficiência,1452743,573,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
283,2020-07-13,623946863,Benefício Assistencial à Pessoa com  Deficiência,1452743,573,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
284,2020-07-13,1846232406,Aposentadoria por Tempo de Contribuição,896105,573,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
285,2020-07-17,1207949299,Benefício Assistencial à Pessoa com  Deficiência,1452743,569,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
286,2020-07-17,1798022937,Benefício Assistencial à Pessoa com  Deficiência,1452743,569,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
287,2020-07-19,911201928,Benefício Assistencial à Pessoa com  Deficiência,1377935,567,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
288,2020-07-20,1094963976,Benefício Assistencial à Pessoa com  Deficiência,1377935,566,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
289,2020-07-20,1762809026,Benefício Assistencial à Pessoa com  Deficiência,1452743,566,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
290,2020-07-21,1139775861,Benefício Assistencial à Pessoa com  Deficiência,1452743,565,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
291,2020-07-21,1503151792,Benefício Assistencial à Pessoa com  Deficiência,1452743,565,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
292,2020-07-21,1824480325,Benefício Assistencial à Pessoa com  Deficiência,1452743,565,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
293,2020-07-22,208503571,Benefício Assistencial à Pessoa com  Deficiência,1452725,564,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
294,2020-07-22,2060846337,Benefício Assistencial à Pessoa com  Deficiência,892962,564,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
295,2020-07-23,600582441,Benefício Assistencial à Pessoa com  Deficiência,1377935,563,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
296,2020-07-27,1499660357,Benefício Assistencial à Pessoa com  Deficiência,1452743,559,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
297,2020-07-27,2080889472,Benefício Assistencial à Pessoa com  Deficiência,892962,559,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
298,2020-07-31,328504231,Aposentadoria por Tempo de Contribuição,896105,555,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
299,2020-08-03,1973204460,Pensão por Morte Rural,2019533,552,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
300,2020-08-04,776878069,Acerto para Integração - SIBE,1452725,125,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
301,2020-08-05,956512325,Benefício Assistencial à Pessoa com  Deficiência,1452743,550,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
302,2020-08-05,1875184771,Benefício Assistencial à Pessoa com  Deficiência,1452743,550,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
303,2020-08-06,925733870,Benefício Assistencial à Pessoa com  Deficiência,1452725,549,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
304,2020-08-10,500285074,Benefício Assistencial à Pessoa com  Deficiência,1380195,545,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
305,2020-08-10,517170877,Pensão por Morte Urbana,2019533,545,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
306,2020-08-10,998078992,Benefício Assistencial à Pessoa com  Deficiência,1452743,545,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
307,2020-08-10,2033820446,Benefício Assistencial à Pessoa com  Deficiência,892962,545,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
308,2020-08-11,1868580111,Acerto para Integração - SIBE,1452725,124,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
309,2020-08-11,1034078594,Benefício Assistencial à Pessoa com  Deficiência,1452743,544,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
310,2020-08-12,1259111184,Benefício Assistencial à Pessoa com  Deficiência,892962,543,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
311,2020-08-13,1100126720,Benefício Assistencial à Pessoa com  Deficiência,1452725,542,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
312,2020-08-13,1231853534,Benefício Assistencial à Pessoa com  Deficiência,1452725,542,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
313,2020-08-18,687318842,Benefício Assistencial à Pessoa com  Deficiência,1452743,537,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
314,2020-08-18,688122087,Benefício Assistencial à Pessoa com  Deficiência,1452743,537,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
315,2020-08-18,2058131985,Benefício Assistencial à Pessoa com  Deficiência,1452743,537,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
316,2020-08-20,1258085242,Aposentadoria por Tempo de Contribuição,1380187,535,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
317,2020-08-22,538591951,Benefício Assistencial à Pessoa com  Deficiência,892962,533,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
318,2020-08-22,906318321,Benefício Assistencial à Pessoa com  Deficiência,892962,533,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
319,2020-08-24,171199798,Benefício Assistencial à Pessoa com  Deficiência,1380195,531,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
320,2020-08-24,579372928,Benefício Assistencial à Pessoa com  Deficiência,892962,531,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
321,2020-08-24,1447669406,Benefício Assistencial à Pessoa com  Deficiência,1452743,531,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
322,2020-08-24,1573785212,Benefício Assistencial à Pessoa com  Deficiência,1452743,531,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
323,2020-08-24,1580656790,Benefício Assistencial à Pessoa com  Deficiência,892962,531,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
324,2020-08-24,1602552630,Benefício Assistencial à Pessoa com  Deficiência,1452743,531,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
325,2020-08-24,1742863065,Benefício Assistencial à Pessoa com  Deficiência,1380195,531,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
326,2020-08-25,301633802,Benefício Assistencial à Pessoa com  Deficiência,1380195,530,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
327,2020-08-25,401183797,Benefício Assistencial à Pessoa com  Deficiência,892962,530,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
328,2020-08-25,2103371938,Benefício Assistencial ao Idoso,896105,530,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
329,2020-08-26,465206201,Benefício Assistencial à Pessoa com  Deficiência,892590,529,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
330,2020-08-26,1003127349,Benefício Assistencial à Pessoa com  Deficiência,892962,529,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
331,2020-08-26,1182512569,Benefício Assistencial à Pessoa com  Deficiência,892962,529,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
332,2020-08-27,441868054,Benefício Assistencial à Pessoa com  Deficiência,1947970,528,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
333,2020-08-27,688520897,Benefício Assistencial à Pessoa com  Deficiência,1380195,528,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
334,2020-08-28,317150612,Aposentadoria por Tempo de Contribuição,896105,527,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
335,2020-08-28,547512771,Benefício Assistencial à Pessoa com  Deficiência,2019533,527,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
336,2020-08-28,1215671501,Benefício Assistencial à Pessoa com  Deficiência,2019533,527,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
337,2020-08-28,1481640416,Benefício Assistencial à Pessoa com  Deficiência,1380195,527,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
338,2020-08-31,485700809,Benefício Assistencial à Pessoa com  Deficiência,2019533,524,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
339,2020-08-31,857261665,Benefício Assistencial à Pessoa com  Deficiência,1452725,524,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
340,2020-08-31,1115790272,Benefício Assistencial à Pessoa com  Deficiência,1380195,524,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
341,2020-08-31,1315757986,Benefício Assistencial à Pessoa com  Deficiência,2019533,524,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
